Sequence,Stop Name,Stop Coordinate,Check Time,Log Coordinate,Distance,Date,Time,duration,weather,peak
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/5/2019 3:50,"3.1044417, 101.6003367",75 meter,6/5/2019,3:50:03,10,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/5/2019 3:51,"3.1053167, 101.60596",150 meter,6/5/2019,3:51:28,85,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/5/2019 3:52,"3.10385, 101.6071533",93 meter,6/5/2019,3:52:13,45,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/5/2019 3:52,"3.1017083, 101.6058783",84 meter,6/5/2019,3:52:43,30,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/5/2019 3:53,"3.09836, 101.6035117",139 meter,6/5/2019,3:53:23,40,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/5/2019 3:53,"3.0970933, 101.604745",4 meter,6/5/2019,3:53:53,30,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/5/2019 3:54,"3.0966617, 101.6053533",15 meter,6/5/2019,3:54:03,10,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/5/2019 3:54,"3.0962706, 101.6058504",53 meter,6/5/2019,3:54:13,10,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/5/2019 3:54,"3.0975333, 101.6071217",162 meter,6/5/2019,3:54:53,40,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:55,"3.1021233, 101.608365",125 meter,6/5/2019,3:55:58,65,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:56,"3.101565, 101.6123017",114 meter,6/5/2019,3:56:38,40,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/5/2019 3:57,"3.1029467, 101.616475",183 meter,6/5/2019,3:57:48,70,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/5/2019 3:58,"3.1071467, 101.6162517",166 meter,6/5/2019,3:58:53,65,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:59,"3.1093433, 101.617035",83 meter,6/5/2019,3:59:18,25,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:42,"3.1112922, 101.6118768",0,6/5/2019,3:42:31,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:43,"3.1086517, 101.6113283",120 meter,6/5/2019,3:43:58,87,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:56,"3.1015567, 101.6127683",160 meter,6/5/2019,3:56:43,765,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:59,"3.1100267, 101.6163217",163 meter,6/5/2019,3:59:33,170,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:28,"3.1107249, 101.6126878",0,6/5/2019,3:28:25,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/5/2019 3:29,"3.108385, 101.6112133",78 meter,6/5/2019,3:29:51,86,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/5/2019 3:31,"3.1074033, 101.6073067",111 meter,6/5/2019,3:31:11,80,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/5/2019 3:32,"3.1093083, 101.6049967",146 meter,6/5/2019,3:32:06,55,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/5/2019 3:32,"3.10946, 101.600035",60 meter,6/5/2019,3:32:41,35,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/5/2019 3:33,"3.1094533, 101.5971267",141 meter,6/5/2019,3:33:01,20,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/5/2019 3:35,"3.1015617, 101.598555",162 meter,6/5/2019,3:35:26,145,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/5/2019 3:36,"3.10252, 101.6004233",25 meter,6/5/2019,3:36:36,70,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/5/2019 3:36,"3.103055, 101.6004483",57 meter,6/5/2019,3:36:41,5,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/5/2019 3:36,"3.1045817, 101.6004083",58 meter,6/5/2019,3:36:56,15,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/5/2019 3:38,"3.1053383, 101.6059717",149 meter,6/5/2019,3:38:36,100,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/5/2019 3:39,"3.10316, 101.6067033",8 meter,6/5/2019,3:39:26,50,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/5/2019 3:39,"3.1020567, 101.6060383",126 meter,6/5/2019,3:39:41,15,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/5/2019 3:40,"3.0989433, 101.60391",168 meter,6/5/2019,3:40:41,60,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/5/2019 3:41,"3.0968433, 101.6051083",48 meter,6/5/2019,3:41:21,40,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/5/2019 3:41,"3.0966217, 101.6054333",5 meter,6/5/2019,3:41:26,5,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/5/2019 3:41,"3.0962033, 101.6059117",44 meter,6/5/2019,3:41:56,30,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/5/2019 3:43,"3.0982617, 101.6070983",81 meter,6/5/2019,3:43:16,80,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:44,"3.10208, 101.6084367",115 meter,6/5/2019,3:44:51,95,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:45,"3.1015217, 101.6117567",175 meter,6/5/2019,3:45:41,50,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/5/2019 3:47,"3.1028767, 101.6164133",191 meter,6/5/2019,3:47:01,80,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/5/2019 3:48,"3.10781, 101.61627",94 meter,6/5/2019,3:48:06,65,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:48,"3.1092917, 101.61708",91 meter,6/5/2019,3:48:21,15,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:28,"3.1107249, 101.6126878",0,6/5/2019,3:28:25,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:29,"3.108385, 101.6112133",88 meter,6/5/2019,3:29:51,86,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:45,"3.1015517, 101.61245",196 meter,6/5/2019,3:45:51,960,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:48,"3.11004, 101.61635",166 meter,6/5/2019,3:48:36,165,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:52,"3.1100933, 101.6177067",0,6/5/2019,3:52:00,0,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:52,"3.110825, 101.61358",94 meter,6/5/2019,3:52:50,50,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/5/2019 3:48,"3.1176933, 101.6202883",0,6/5/2019,3:48:10,0,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/5/2019 3:49,"3.1164167, 101.6217933",133 meter,6/5/2019,3:49:05,55,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/5/2019 3:50,"3.1143967, 101.6211467",80 meter,6/5/2019,3:50:45,100,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/5/2019 3:51,"3.1116917, 101.618985",80 meter,6/5/2019,3:51:40,55,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:52,"3.1099583, 101.61636",170 meter,6/5/2019,3:52:25,45,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:52,"3.110825, 101.61358",94 meter,6/5/2019,3:52:50,25,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:14,"3.1110614, 101.6131519",0,6/5/2019,3:14:35,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/5/2019 3:17,"3.1086917, 101.6113517",114 meter,6/5/2019,3:17:31,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:19,"3.102145, 101.615015",198 meter,6/5/2019,3:19:16,105,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:20,"3.1015383, 101.611005",183 meter,6/5/2019,3:20:31,75,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:54,"3.1105, 101.617945",171 meter,6/5/2019,3:54:31,2040,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:14,"3.1110614, 101.6131519",0,6/5/2019,3:14:35,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:17,"3.1086917, 101.6113517",125 meter,6/5/2019,3:17:31,176,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/5/2019 3:18,"3.1061117, 101.610735",124 meter,6/5/2019,3:18:06,35,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:19,"3.1025917, 101.6150067",148 meter,6/5/2019,3:19:11,65,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/5/2019 3:20,"3.10087, 101.6109033",148 meter,6/5/2019,3:20:41,90,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/5/2019 3:21,"3.0980817, 101.6109117",140 meter,6/5/2019,3:21:06,25,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/5/2019 3:23,"3.0929133, 101.6109517",131 meter,6/5/2019,3:23:26,140,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/5/2019 3:24,"3.089065, 101.6129717",141 meter,6/5/2019,3:24:16,50,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/5/2019 3:26,"3.0892733, 101.6148767",91 meter,6/5/2019,3:26:11,115,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/5/2019 3:27,"3.092395, 101.6150767",192 meter,6/5/2019,3:27:16,65,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/5/2019 3:28,"3.0945817, 101.61692",107 meter,6/5/2019,3:28:36,80,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/5/2019 3:34,"3.094595, 101.62741",193 meter,6/5/2019,3:34:16,340,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/5/2019 3:34,"3.0959067, 101.6292567",154 meter,6/5/2019,3:34:51,35,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/5/2019 3:36,"3.0970467, 101.6322317",164 meter,6/5/2019,3:36:26,95,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/5/2019 3:37,"3.1002618, 101.6323445",52 meter,6/5/2019,3:37:41,75,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/5/2019 3:38,"3.1013683, 101.6316483",111 meter,6/5/2019,3:38:01,20,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/5/2019 3:39,"3.1029367, 101.629455",64 meter,6/5/2019,3:39:16,75,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/5/2019 3:39,"3.1040667, 101.6273683",176 meter,6/5/2019,3:39:41,25,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/5/2019 3:40,"3.1064333, 101.625755",59 meter,6/5/2019,3:40:21,40,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/5/2019 3:41,"3.1087217, 101.6245883",190 meter,6/5/2019,3:41:41,80,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/5/2019 3:43,"3.111385, 101.6219683",105 meter,6/5/2019,3:43:46,125,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/5/2019 3:45,"3.1127867, 101.6200967",136 meter,6/5/2019,3:45:51,125,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/5/2019 3:46,"3.1145383, 101.62119",94 meter,6/5/2019,3:46:21,30,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/5/2019 3:48,"3.1160967, 101.62256",128 meter,6/5/2019,3:48:26,125,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/5/2019 3:49,"3.1183233, 101.6241",78 meter,6/5/2019,3:49:01,35,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/5/2019 3:49,"3.1206667, 101.6219367",13 meter,6/5/2019,3:49:26,25,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/5/2019 3:50,"3.118165, 101.6195583",179 meter,6/5/2019,3:50:51,85,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/5/2019 3:54,"3.1120933, 101.6193",137 meter,6/5/2019,3:54:11,200,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:55,"3.1099017, 101.6164633",183 meter,6/5/2019,3:55:16,65,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:13,"3.1112281, 101.6124957",0,6/5/2019,3:13:28,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/5/2019 3:14,"3.1092833, 101.6114883",181 meter,6/5/2019,3:14:30,62,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/5/2019 3:15,"3.1074117, 101.6075933",139 meter,6/5/2019,3:15:30,60,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/5/2019 3:16,"3.1094267, 101.6045783",99 meter,6/5/2019,3:16:25,55,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/5/2019 3:16,"3.1094733, 101.5995783",9 meter,6/5/2019,3:16:55,30,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/5/2019 3:17,"3.109485, 101.596915",125 meter,6/5/2019,3:17:10,15,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/5/2019 3:19,"3.101545, 101.5987683",138 meter,6/5/2019,3:19:20,130,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/5/2019 3:20,"3.1026117, 101.6003983",35 meter,6/5/2019,3:20:35,75,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/5/2019 3:20,"3.10326, 101.6003433",32 meter,6/5/2019,3:20:40,5,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/5/2019 3:20,"3.1044533, 101.60037",72 meter,6/5/2019,3:20:50,10,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/5/2019 3:22,"3.1053017, 101.6056417",182 meter,6/5/2019,3:22:50,120,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/5/2019 3:23,"3.1036733, 101.6070983",73 meter,6/5/2019,3:23:50,60,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/5/2019 3:24,"3.1020083, 101.6060217",120 meter,6/5/2019,3:24:15,25,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/5/2019 3:25,"3.0991083, 101.6040167",182 meter,6/5/2019,3:25:00,45,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/5/2019 3:25,"3.0968483, 101.605085",45 meter,6/5/2019,3:25:40,40,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/5/2019 3:25,"3.0963167, 101.6057717",46 meter,6/5/2019,3:25:50,10,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/5/2019 3:25,"3.09615, 101.6059817",34 meter,6/5/2019,3:25:55,5,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/5/2019 3:26,"3.09741, 101.607105",175 meter,6/5/2019,3:26:50,55,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:27,"3.10186, 101.6086783",81 meter,6/5/2019,3:27:40,50,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:28,"3.1015933, 101.6119533",153 meter,6/5/2019,3:28:05,25,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/5/2019 3:29,"3.1028983, 101.616435",188 meter,6/5/2019,3:29:20,75,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/5/2019 3:30,"3.106965, 101.6163",186 meter,6/5/2019,3:30:15,55,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:30,"3.1094017, 101.6170683",81 meter,6/5/2019,3:30:50,35,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:13,"3.1112281, 101.6124957",0,6/5/2019,3:13:28,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:14,"3.1092833, 101.6114883",192 meter,6/5/2019,3:14:30,62,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:28,"3.1015567, 101.61328",103 meter,6/5/2019,3:28:20,830,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:31,"3.1100667, 101.6163133",161 meter,6/5/2019,3:31:05,165,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:00,"3.1105621, 101.6117329",0,6/5/2019,3:00:26,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/5/2019 3:00,"3.108345, 101.6112183",74 meter,6/5/2019,3:00:42,16,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/5/2019 3:02,"3.1074467, 101.6079183",172 meter,6/5/2019,3:02:32,110,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/5/2019 3:03,"3.109375, 101.60495",141 meter,6/5/2019,3:03:37,65,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/5/2019 3:04,"3.1095183, 101.6012083",190 meter,6/5/2019,3:04:27,50,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/5/2019 3:04,"3.10946, 101.5972267",151 meter,6/5/2019,3:04:52,25,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/5/2019 3:06,"3.1014767, 101.5985183",167 meter,6/5/2019,3:06:57,125,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/5/2019 3:08,"3.1020083, 101.6003833",32 meter,6/5/2019,3:08:02,65,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/5/2019 3:08,"3.10312, 101.6004233",49 meter,6/5/2019,3:08:12,10,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/5/2019 3:08,"3.1044617, 101.6003667",71 meter,6/5/2019,3:08:42,30,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/5/2019 3:10,"3.1052883, 101.6061017",134 meter,6/5/2019,3:10:37,115,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/5/2019 3:11,"3.1034383, 101.60696",43 meter,6/5/2019,3:11:17,40,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/5/2019 3:11,"3.1017433, 101.605885",88 meter,6/5/2019,3:11:42,25,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/5/2019 3:12,"3.0987633, 101.6037783",156 meter,6/5/2019,3:12:22,40,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/5/2019 3:12,"3.0971733, 101.6047417",8 meter,6/5/2019,3:12:52,30,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/5/2019 3:13,"3.096625, 101.605385",10 meter,6/5/2019,3:13:07,15,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/5/2019 3:13,"3.0962333, 101.60592",45 meter,6/5/2019,3:13:32,25,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/5/2019 3:14,"3.0980083, 101.60712",109 meter,6/5/2019,3:14:32,60,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:15,"3.1021433, 101.6083433",128 meter,6/5/2019,3:15:37,65,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:16,"3.1015517, 101.61174",177 meter,6/5/2019,3:16:07,30,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/5/2019 3:18,"3.10304, 101.6166683",174 meter,6/5/2019,3:18:07,120,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/5/2019 3:19,"3.1079, 101.6162633",84 meter,6/5/2019,3:19:22,75,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:19,"3.1095833, 101.6169833",61 meter,6/5/2019,3:19:47,25,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 3:00,"3.1105621, 101.6117329",0,6/5/2019,3:00:26,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:00,"3.108345, 101.6112183",84 meter,6/5/2019,3:00:42,16,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:16,"3.1015233, 101.6128767",148 meter,6/5/2019,3:16:22,940,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/5/2019 3:20,"3.110365, 101.6158967",106 meter,6/5/2019,3:20:02,220,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 2:59,"3.1098658, 101.6115513",0,6/5/2019,2:59:59,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/5/2019 3:00,"3.1094258, 101.6114486",196 meter,6/5/2019,3:00:04,5,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/5/2019 3:01,"3.101745, 101.6150383",191 meter,6/5/2019,3:01:28,84,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/5/2019 3:02,"3.1011667, 101.610955",184 meter,6/5/2019,3:02:28,60,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/5/2019 3:37,"3.110585, 101.6180317",184 meter,6/5/2019,3:37:18,2090,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/5/2019 2:59,"3.1098658, 101.6115513",0,6/5/2019,2:59:59,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/5/2019 3:00,"3.1079913, 101.6110142",40 meter,6/5/2019,3:00:13,14,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/5/2019 3:00,"3.1063665, 101.6109862",120 meter,6/5/2019,3:00:40,27,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/5/2019 3:01,"3.101745, 101.6150383",96 meter,6/5/2019,3:01:28,48,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/5/2019 3:02,"3.1011667, 101.610955",180 meter,6/5/2019,3:02:28,60,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/5/2019 3:02,"3.09778, 101.6109567",106 meter,6/5/2019,3:02:58,30,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/5/2019 3:04,"3.0933867, 101.61096",183 meter,6/5/2019,3:04:03,65,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/5/2019 3:05,"3.0892967, 101.6129783",151 meter,6/5/2019,3:05:13,70,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/5/2019 3:06,"3.08931, 101.6148783",87 meter,6/5/2019,3:06:23,70,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/5/2019 3:07,"3.092455, 101.6150317",193 meter,6/5/2019,3:07:23,60,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/5/2019 3:08,"3.09495, 101.6172367",53 meter,6/5/2019,3:08:13,50,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/5/2019 3:14,"3.094655, 101.6273867",187 meter,6/5/2019,3:14:18,365,1,0
